"","id","19LIB028-19MET452","19LIB028-19MET453","19LIB028-19MET457","19LIB028-19MET458","19LIB028-19MET462","19LIB028-19MET465","19LIB028-19MET466","19LIB028-19MET468","19LIB028-19MET476","19LIB028-19MET479","19LIB028-19MET480","19LIB028-19MET484","19LIB028-19MET485","19LIB028-19MET489","19LIB028-19MET492","19LIB028-19MET493","19LIB028-19MET495","19LIB028-19MET497","19LIB028-19MET506","19LIB028-19MET509","19LIB028-19MET513","19LIB028-19MET514","19LIB028-19MET519","19LIB028-19MET521","19LIB028-19MET522","19LIB028-19MET524","19LIB028-19MET552","19LIB028-19MET555","19LIB028-19MET556","19LIB028-19MET560","19LIB028-19MET562","19LIB028-19MET564","19LIB028-19MET565","19LIB028-19MET567","19LIB028-19MET448","19LIB028-19MET450","19LIB028-19MET451","19LIB028-19MET459","19LIB028-19MET464","19LIB028-19MET467","19LIB028-19MET469","19LIB028-19MET470","19LIB028-19MET471","19LIB028-19MET475","19LIB028-19MET477","19LIB028-19MET478","19LIB028-19MET486","19LIB028-19MET491","19LIB028-19MET494","19LIB028-19MET496","19LIB028-19MET498","19LIB028-19MET499","19LIB028-19MET503","19LIB028-19MET504","19LIB028-19MET505","19LIB028-19MET508","19LIB028-19MET516","19LIB028-19MET523","19LIB028-19MET525","19LIB028-19MET526","19LIB028-19MET527","19LIB028-19MET551","19LIB028-19MET553","19LIB028-19MET554","19LIB028-19MET559","19LIB028-19MET563","19LIB028-19MET566","19LIB028-19MET568","19LIB028-19MET569","19LIB028-19MET447","19LIB028-19MET454","19LIB028-19MET455","19LIB028-19MET456","19LIB028-19MET460","19LIB028-19MET461","19LIB028-19MET463","19LIB028-19MET472","19LIB028-19MET473","19LIB028-19MET474","19LIB028-19MET481","19LIB028-19MET482","19LIB028-19MET483","19LIB028-19MET487","19LIB028-19MET488","19LIB028-19MET490","19LIB028-19MET500","19LIB028-19MET501","19LIB028-19MET502","19LIB028-19MET510","19LIB028-19MET511","19LIB028-19MET512","19LIB028-19MET517","19LIB028-19MET518","19LIB028-19MET520","19LIB028-19MET528","19LIB028-19MET529","19LIB028-19MET550","19LIB028-19MET557","19LIB028-19MET558","19LIB028-19MET561","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"11","dc1974eab6d4a86d10666d202cca197b",0,0,0,0,0,0,0,0,0.000221709826179496,0.0096085912109651,0.0301517571884984,0.00817087155963303,0.00145598446949899,0,0.0109598603839442,0.0172252387193409,0,0.00093474121516358,0.00272544140300984,0.00232208127284455,0.000196950087220753,0.00171132282700314,0.00343974756232766,0.00308658688471327,0.000917238848996279,0.000113166977875856,0.00671581303794048,0.00348203678669452,0.00831714726829025,0.0028072802133533,0.00288156757275958,0.00410139842862084,0.00276470873550953,0.00786686838124055,0,0.0318943181403496,0,0.000717543949566911,0,0.0250575526828404,0.000239769820971867,0.00156729358410031,0.000225394440270473,0,0.0332221596569498,0.0221435395942224,0.0272787482407484,0.0299520536075328,0.0238866675858266,0.0119087199637298,0.0225829513436225,0.00734033272163894,0,0.00353300144531877,0.000175617294791191,0,0,0.00434827982050301,0.00687721172464445,0,0.00150508320554325,0.00654223590533,0.0136518771331058,0.00849590937696665,0.00285536289066556,0.00173401292627818,0.00419435668373461,0.00630432706084631,0.00292579129355439,0,0,0,0,0,0,0,0,0,0,0.000165430532962034,0,0.000364475762361803,0.000392702866730927,0,0,0,0.0116263440860215,0.000101148030142113,0,0.000153323282140393,0,0,0.000113755936637943,0.000459347726228755,0.000714903864243519,0,0.00444572378941982,0.00490026700172766,0.00621782178217822,0.0037847560518624,"d__Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)",NA
"12","e14fc7482f6d8798207d20e55120aea0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107322139518781,0,0,0.000478307354678971,0,0,0,0,0.000565834889379279,0.000463159519857964,0.000491581664003933,0.00109567209522387,0.00126327609600898,0.000288156757275958,0.00133418985027425,0.000776058592423728,0.00338880484114977,0,0.00259095719446776,0,0.000615037671057352,0.000433302383163107,0.000354170355941208,0,0.000300120048019208,0.00247933884297521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000673465460842794,0.000168541693001306,0.000629326620516048,0.00077873533381788,0.000315275077505123,0.00141627628281948,0.000620880695386379,0.000797943080060289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351819868227468,0.000565415423276268,0.00138613861386139,0.000674510979539834,"d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","DEV114",NA
"13","cac8e18c95922a4abe0ac592c12c6cea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219883775718549,0.00126732673267327,0.000524619650753204,"d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","LD1-PB3","LD1-PB3","LD1-PB3",NA
"14","41a8d4d623b3da7b2168f8188cfb7fba",0.00203141107270632,0.00484286992683055,0.0056359102244389,0.0083743187558155,0,0.0731859540781132,0.00958978799833221,0.00677629201301048,0.0183575736076623,0.025481607083981,0.0165235623003195,0.00587729357798165,0.019151795714179,0.00884575054445729,0.012739965095986,0.0191724396180491,0.000787980668207607,0.0279729963648953,0.0255559505470632,0.00206407224252849,0.00371391593044848,0.0217874383796072,0.0473036358984564,0.0161368928358694,0.0211751139996855,0.0415039891359701,0.0422633061870393,0.0524763426324198,0.0446735395189003,0.041033079118514,0.0551339928921333,0.0532687651331719,0.0450599020226027,0.030499243570348,0.0130802891933029,0.0498850490822173,0.00534012232605793,0.00481779508994926,0.0144846796657382,0.00593235346201523,0.0457161125319693,0.00143390689609177,0.00725018782870023,0,0.0104820894875904,0.0120834035856798,0.00302177332560642,0,0.00344684957948435,0.0024784645609793,0.00719121914294125,0.000210583315784724,0.000303324435816549,0.00176650072265939,0.00256401250395139,0,0.0113910532769054,0.00789647615403346,0.00640982840355211,0,0.000567955926620094,0.0381951125649413,0.0331184426747567,0.0458883994126285,0.0588723912366317,0.0710945299774053,0.0418890946726223,0.027748591078422,0.061707598191329,0.00858749229821319,0.00643573727049025,0,0,0.000482418524871355,0.0156327749212141,0,0.00256732085805568,0.00397713149391002,0,0.0106426976205575,0,0.0194387073259628,0.00714005212238049,0.00576036866359447,0.0108,0.0170726155246984,0.0109543010752688,0.00141607242198958,0.00401516124887575,0.00232540311246263,0.0143693914649277,0.00917331792408538,0.00966925461422518,0,0.0481995710576815,0.0111879119112683,0.0628798055395637,0.0354955237945657,0.0385742574257426,0.047140822903395,"d__Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41",NA
"15","58e867fbf49d156d1fa44d6053da91ea",0.000545752228488266,0.000579038795599305,0.00214463840399002,0,0,0,0,0,0.03871053565094,0.0203476049173379,0.00279552715654952,0.00291475535168196,0.0121332039124916,0.00817358105019762,0.00649214659685864,0.0112712975098296,0.00625131330111368,0.0145404189025446,0.0184066042580085,0.00726725435390239,0.000393900174441506,0.00572143751117468,0.00653836313500298,0.00871825418313749,0.00558205356674878,0.00254625700220676,0,0,0,0,0,0,0,0,0,0.00124074006495639,0.00298053339128815,0.000256265696273897,0,0,0.00275735294117647,0,0.00244177310293013,0,0.00355178238835708,0.0191648401056595,0,0.00245508636127318,0.0115124775954777,0.00262959044884389,0.00765381218722402,0.000481333293222226,0.000303324435816549,0.00706600289063755,0.00572512381019283,0.00703889621133515,0.0188664319898746,0.00796604863116151,0.00180276423849903,0,0.000596353722951099,0.00125072157013662,0.00113765642775882,0.000734214390602056,0.000726819644896688,0.000998371078766223,0,0.00114624128379024,0,0,0.00728752602687867,0,0,0,0.00883231049925361,0,0.00228206298493838,0,0.000213287831929188,0.00121315724172158,0,0,0.00128520938202849,0.000293665853438149,0.009325,0.00474239320130511,0.00477150537634409,0.0103676730895666,0.00173454965951433,0.00217207983032223,0.00412615056121418,0.0176604427751092,0.00509057816454796,0,0.0149001015916018,0.0113165085999036,0.00227083733128638,0.00320402073189885,0.00475247524752475,0.00659521846661171,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales",NA
"16","476e85f071180d939f8ba584ab1013ae",0.00048511309198957,0,0,0,0.00216753793191381,0,0.000545238782513871,0,0,0.00136592718195092,0,0,0.00138131859926827,0,0.0012565445026178,0.00277101666354615,0.00252153813826434,0.00093474121516358,0.000631986412292136,0,0.000956614709357943,0.000842890347628413,0.000483270318674134,0,0.00361654174747104,0.000537543144910315,0.00138947855957389,0.00159764040801278,0,0.00116970008889721,0,0.00177891980036567,0.00203715380511229,0.00199697428139183,0,0,0,0,0,0,0,0,0,0,0,0.00112403754285393,0,0,0,0.000664953906604201,0.00126161739349846,0,0,0,0,0,0,0,0,0,0,0.00110640754281316,0,0,0.00140172360087218,0.00283747569754611,0.00179758143588626,0.00162384181870284,0.00119691462009043,0,0,0,0,0,0,0,0,0,0,0,0,0.000364475762361803,0,0,8e-04,0.000986417785871462,0.00127688172043011,0,0,0.000536631487491376,0,0.00104734732204124,0.000625657651508688,0,0.00075253038341423,0.000771580131811606,0.0010554596046824,0.00119365478247212,0.000712871287128713,0.00123660346248969,"d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Flexilinea",NA
"17","7a8c4c9670b9ef62c881f8838c9cc748",0.00048511309198957,0.000421119124072222,0.00084788029925187,0.000797554167220524,0,0.000394179285878527,0.000994258956348825,0.000542103361040838,0.00101986520042568,0.000942018746173049,0.000648961661341853,0.000860091743119266,0.000634659896961099,0.000457075256096577,0.000453752181500873,0.000861261935967047,0.00141836520277369,0.00024234031504241,0.000394991507682585,0.000731025585895506,0.000365764447695684,0.000791806084135782,0.000198993660630526,0.000703958412303027,0.00068137743068295,0.000169750466813784,0.00115789879964491,0.000614477080004916,0.000597639324667563,0.000561456042670659,0.000528287388339257,0.000691802144586648,0.000921569578503177,0.00133131618759455,0.00195015220700152,0.000437908258219903,0.0003415194510851,0.0017426067346625,0.000278551532033426,0.000752612006375066,0,0.000566893424036281,0.000563486100676183,0.000939496429913566,0.000736345129293542,0.000562018771426966,0.000579518172034109,0.00023106695164924,0.000413621949538122,0.000362702130875019,0.000630808696749232,0.000150416654131946,0.000272991992234894,0.000214121299716289,0.000737592638123002,0,0.000276865878258118,0.000695724771280481,0.000534152366962676,0,0.000369171352303061,0.000962093515489706,0.000379218809252939,0.00104887770086008,0.00140172360087218,0.00157637538752562,0.00152522061226713,0.00105072117680772,0.000797943080060289,0.00269562538508934,0.0011988138052874,0,0.000405213750253259,0.00117924528301887,0.000497594957704429,0.000520961860108031,0.000256732085805568,0,0.000853151327716754,0.000165430532962034,0,0.0011339245940145,0,0,0.00055,0.0010243569314819,0.00134408602150538,0,0,0.000255538803567322,0.000288541997287705,0.00162519412040883,0.00034126780991383,0.00153115908742918,0.00135455469014561,0.000514386754541071,0.000639672487686305,0.00100518297471337,0.00126732673267327,0.00131154912688301,"d__Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Pyramidobacter",NA
"18","42d92ab37666c2ce2a09fc759cdfe270",0.00184949366321024,0.0191082802547771,0.000199501246882793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109477064554976,0,0,0.000402352212937171,0.000265627766955906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214408233276158,0.000248797478852214,0.000274190452688437,0.000770196257416705,0.000683569475515784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Synergistes",NA
"19","efb3378b1f01ad84840c839733ace8b1",0.00991449881753684,0.00810654313839027,0.0460349127182045,0.0127608666755284,0,0.0285123016785468,0.00843516469418519,0.04526563064691,0.0412823696346222,0.0415901276435401,0.0196186102236422,0.00745412844036697,0,0.0275320624848762,0.0265270506108202,0.0305186294701367,0.0104538768648876,0.0799376839189891,0.016194651814986,0.0271769511932918,0.00106915761634123,0.0392327143623407,0.0549791056656338,0.0751610981751232,0.0557681220189737,0.0471906297742319,0.0491721023582539,0.0531727499897587,0.0677324567956572,0.0732232255649651,0.0781385073479973,0.0729357118149923,0.0772663336081874,0.0882904689863843,0.0208333333333333,0.00923256577746962,0.0056195473314912,0.00978934959766286,0.00733519034354689,0.00734903488578006,0.00343670076726343,0.0144724556489262,0.0241547708489857,0.00103344607290492,0.0376402304327111,0.0189962344742314,0.0185445815050915,0.0474264918260066,0.0146835792086033,0.0144476348798549,0.0184616678581942,0.00628741614271532,0.00230526571220578,0.0286387238370537,0.0263425942186787,0.0128719257410471,0.0124194122532927,0.0499182523393745,0.0776190158242639,0,0.00582154824785597,0.0372330190494516,0.0435258922175873,0.0409062303335431,0.0363409822448344,0.0088802480163943,0.0317027998692668,0.0416467666443786,0.0400744746874723,0.00542975970425139,0.0345132184995899,0,0.10238400756399,0.000482418524871355,0.00485155083761818,0.0114337418771078,0.00493496120492926,0.00509569972657221,0.0179161778820518,0.00948468388982326,0,0,0.0109599800078541,0.0140959609650312,0.002375,0.00322482737688747,0.00793010752688172,0.00166894249734486,0.0293267377617885,0.0699409705363759,0.024266381971896,0.00866770197551374,0.00759320877058271,0,0.0198668021221357,0.0235010448480952,0.0542442269557986,0.0387309564944244,0.0658217821782178,0.0510005246196508,"d__Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter",NA
"20","f491186dc4255ef17b226bb9171d5830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59508731529457e-05,0.000157059839798963,0,0.000187364160983287,"d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales_Incertae_Sedis","Phoenicibacter",NA
"21","c975a5b47b77c8757036994c98e0f780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276960360048468,0,0,0,0,0.000113710663217443,0,0.000131034121285183,0.000169750466813784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829324929507381,0.000274190452688437,0.00159744408945687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales_Incertae_Sedis","uncultured",NA
